,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,marital-status,occupation,relationship,race,sex,native-country
22,0.30136986301369856,0.13058984279632568,0.2,0.0002397298812866211,9.584614213409282e-10,0.42947402596473694,0.13255935907363892,1.044590453558785e-30,0.9999978542327881,4.595158908733408e-19,0.9665209054946899,1.0,1.0
23,0.4794520547945205,0.1191653311252594,0.604985773563385,0.0,8.022481333760934e-13,0.39769282937049866,0.9184223413467407,1.0,0.7322450876235962,1.0,1.0,0.0,0.9999992251396179
24,0.5342465753424657,0.12186115980148315,0.6367007493972778,0.0,2.7802251763234056e-18,0.41387566924095154,0.025330305099487305,1.0,0.0407806932926178,1.0,0.9991110563278198,0.0,0.8729487657546997
25,0.0136986301369863,0.11891430616378784,0.6094304919242859,0.0,3.719365093690641e-11,0.3989178538322449,0.8642498254776001,1.0,0.37783318758010864,1.0,1.0,1.0,0.999948263168335
26,0.30136986301369856,0.12240555882453918,0.5333333333333333,0.005433231592178345,1.7416828995919786e-05,0.4155290126800537,0.22820338606834412,8.937352946472923e-14,0.9993255138397217,1.7374615524090586e-08,0.9674332141876221,1.0,0.9999986290931702
27,0.0547945205479452,0.1202782392501831,0.5773533582687378,0.0,3.9114460081565796e-22,0.37086790800094604,0.9980737566947937,1.0,0.9999918937683105,1.0,1.0,0.0,1.0
28,0.0684931506849315,0.12430813908576965,0.5333333333333333,0.012533247470855713,0.0016448795795440674,0.4123135209083557,0.04372110962867737,0.0003527998924255371,0.9937217235565186,0.026226699352264404,0.9952887296676636,1.0,0.9989026188850403
29,0.2876712328767123,0.12320968508720398,0.6459289789199829,0.0,7.5170287954247945e-28,0.3782447576522827,0.0027081072330474854,1.0,0.9603832364082336,1.0,1.0,1.0,0.9999240040779114
30,0.0547945205479452,0.1221742033958435,0.6394307613372803,0.0,6.1790370300694545e-24,0.3825668692588806,0.011918962001800537,1.0,0.8901706337928772,1.0,1.0,0.0,0.9998162388801575
31,0.2191780821917808,0.1558222770690918,0.6245845556259155,0.0,5.405885816459376e-23,0.4762212038040161,0.006130695343017578,1.1264957066117742e-12,0.9999905824661255,4.1412254530190343e-19,1.0,1.0,1.0
32,0.1780821917808219,0.1223776638507843,0.6406620740890503,0.0,8.900490796098425e-25,0.3815465569496155,0.008931666612625122,1.0,0.9142659902572632,1.0,1.0,0.0,0.9998626708984375
33,0.30136986301369856,0.12036147713661194,0.6274825930595398,0.0,1.9858102466247874e-16,0.39177778363227844,0.15864595770835876,1.0,0.44224220514297485,1.0,1.0,1.0,0.9984357357025146
34,0.1232876712328767,0.12193310260772705,0.6378641724586487,0.0,4.177615503078329e-23,0.3823734521865845,0.01695498824119568,1.0,0.8800605535507202,1.0,1.0,0.0,0.9998115301132202
35,0.2191780821917808,0.12186926603317261,0.6376557946205139,0.0,1.5176978259258637e-22,0.385227233171463,0.018177390098571777,1.0,0.8182368278503418,1.0,1.0,0.0,0.9996368288993835
36,0.41095890410958896,0.12170228362083435,0.6357550621032715,0.0,9.286695525767513e-18,0.4136771261692047,0.031359732151031494,1.0,0.0385972261428833,1.0,0.9988443851470947,0.0,0.8696855306625366
37,0.0273972602739726,0.11886927485466003,0.6091973781585693,0.0,6.193626861383805e-11,0.39940088987350464,0.8709174394607544,1.0,0.352911114692688,1.0,1.0,1.0,0.9999403953552246
38,0.3972602739726027,0.12016838788986206,0.6259774565696716,0.0,1.4100915344362553e-15,0.3934142589569092,0.2078511118888855,1.0,0.3703170120716095,1.0,1.0,1.0,0.9980794191360474
39,0.1780821917808219,0.12251275777816772,0.5333333333333333,0.006557732820510864,2.557221523602493e-05,0.41666871309280396,0.22935235500335693,9.621153835648669e-14,0.9990099668502808,2.6157165322615583e-08,0.9671667814254761,1.0,0.9999980926513672
40,0.0547945205479452,0.12377163767814636,0.6,0.0050559937953948975,1.137772596848663e-05,0.41871947050094604,0.19800469279289246,1.291975119282248e-15,0.9871929287910461,1.1878478201055032e-09,0.9658589363098145,0.0,0.9999996423721313
41,0.0410958904109589,0.12221488356590271,0.6396661400794983,0.0,4.020162574042469e-24,0.3821999430656433,0.01126629114151001,1.0,0.8977848291397095,1.0,1.0,0.0,0.9998326301574707
42,0.0821917808219178,0.12139827013015747,0.6351386308670044,0.0,4.862236141481174e-20,0.3915007412433624,0.034047335386276245,1.0,0.54732346534729,1.0,1.0,1.0,0.9980248212814331
43,0.0958904109589041,0.12085577845573425,0.59574955701828,0.0,2.3248030644007202e-23,0.3677809536457062,0.9583209753036499,1.0,0.9999479055404663,1.0,1.0,1.0,1.0
44,0.35616438356164376,0.12191101908683777,0.6379124522209167,0.0,1.0287175344414434e-22,0.3850524127483368,0.017132103443145752,1.0,0.8256593942642212,1.0,1.0,0.0,0.9996551871299744
45,0.0410958904109589,0.12056830525398254,0.4,0.04917296767234802,0.013947367668151855,0.41389524936676025,0.1836579442024231,8.46549155539833e-05,0.054364949464797974,0.012418955564498901,0.9755722880363464,0.0,0.9909015893936157
46,0.0958904109589041,0.12158083915710449,0.6,0.04890605807304382,0.05726984143257141,0.4107235372066498,0.09985938668251038,0.7780173420906067,0.06599894165992737,0.9194661378860474,0.99098801612854,1.0,0.8771977424621582
47,0.5753424657534245,0.12023225426673889,0.622480034828186,0.0,2.76945230689776e-16,0.39252474904060364,0.3067197799682617,1.0,0.5967324376106262,1.0,1.0,0.0,0.9998618364334106
48,0.4383561643835617,0.12146496772766113,0.6343376636505127,0.0,5.639160889270417e-17,0.41339224576950073,0.04303395748138428,1.0,0.035503238439559937,1.0,0.9982810020446777,1.0,0.8646382093429565
49,0.5753424657534245,0.12166595458984375,0.6355359554290771,0.0,1.2242526183052251e-17,0.41365835070610046,0.03292325139045715,1.0,0.03802570700645447,1.0,0.9987593293190002,1.0,0.8688532114028931
50,0.2328767123287671,0.121890127658844,0.8666666666666667,0.007500588893890381,4.453774090507068e-05,0.41494637727737427,0.23428106307983398,1.883228599106057e-12,0.9979457855224609,1.2460168363759294e-07,0.9672189950942993,1.0,0.9999948740005493
51,0.0410958904109589,0.1243789792060852,0.5333333333333333,0.005361884832382202,1.196642824652372e-05,0.42032384872436523,0.18414634466171265,3.082154636409182e-16,0.9138994216918945,4.859905811116505e-10,0.9648796916007996,1.0,0.9999997019767761
52,0.1095890410958904,0.1218995451927185,0.6377347707748413,0.0,7.64687935165633e-23,0.3836038112640381,0.017626285552978516,1.0,0.855609655380249,1.0,1.0,0.0,0.9997496604919434
53,0.4383561643835617,0.1593189239501953,0.630473256111145,0.0,2.1280920779860845e-23,0.4833527207374573,0.0016181766986846924,1.4517662245971952e-13,0.9999909400939941,1.3711323215459112e-20,1.0,1.0,1.0
54,0.0410958904109589,0.12221017479896545,0.6396851539611816,0.0,5.0310771744609755e-24,0.3828912377357483,0.011279821395874023,1.0,0.8869872093200684,1.0,1.0,0.0,0.9998043775558472
55,0.2191780821917808,0.12254685163497925,0.6417417526245117,0.0,2.314271130366534e-25,0.3820444643497467,0.006954222917556763,1.0,0.9174585342407227,1.0,1.0,0.0,0.9998641014099121
56,0.0684931506849315,0.1209627091884613,0.6310279965400696,0.0,3.9847053035359847e-19,0.3878975808620453,0.07406383752822876,1.0,0.6843488216400146,1.0,1.0,1.0,0.9995319843292236
57,0.5616438356164384,0.12190967798233032,0.6369843482971191,0.0,1.925967220008761e-18,0.4139847457408905,0.023727208375930786,1.0,0.04129624366760254,1.0,0.9991627931594849,0.0,0.8737962245941162
58,0.4794520547945205,0.12149244546890259,0.6345059871673584,0.0,4.571995990425545e-17,0.4133855104446411,0.04149186611175537,1.0,0.035973578691482544,1.0,0.998384952545166,0.0,0.8653478026390076
59,0.2602739726027397,0.12202802300453186,0.6386331915855408,0.0,3.489556506503906e-23,0.38456374406814575,0.014509469270706177,1.0,0.8448901772499084,1.0,1.0,0.0,0.9997001886367798
60,0.1506849315068493,0.12353557348251343,0.5333333333333333,0.006584912538528442,2.3916325517348014e-05,0.41867178678512573,0.197895348072052,9.45024156043077e-15,0.9459600448608398,4.239259165927933e-09,0.9653939604759216,1.0,0.999998927116394
61,0.0273972602739726,0.11889562010765076,0.6060478091239929,0.0,2.4909557055918796e-11,0.399783194065094,0.9157170057296753,1.0,0.4997934103012085,1.0,1.0,1.0,0.9999920129776001
62,0.0136986301369863,0.1264597475528717,0.5333333333333333,0.0023339688777923584,8.907458095563925e-07,0.4238905608654022,0.1613403558731079,1.140700643962665e-20,0.9856380224227905,8.510747987432177e-13,0.9647566080093384,0.0,1.0
63,0.0136986301369863,0.12267038226127625,0.6425116062164307,0.0,7.577438554062615e-26,0.3812197744846344,0.005839496850967407,1.0,0.9293283820152283,1.0,1.0,0.0,0.9998824596405029
64,0.1506849315068493,0.15437030792236328,0.6221681237220764,0.0,8.386449072075512e-23,0.4732477366924286,0.010593444108963013,2.6644693396082886e-12,0.9999902844429016,1.732330235669538e-18,1.0,1.0,1.0
65,0.1232876712328767,0.12386000156402588,0.5333333333333333,0.006115257740020752,1.8519973309594207e-05,0.41933178901672363,0.1925957202911377,2.554631887161183e-15,0.9349889755249023,1.87072268786892e-09,0.9651925563812256,1.0,0.9999994039535522
66,0.3972602739726027,0.15706360340118408,0.6258957386016846,0.0,2.2931735286337027e-23,0.47850456833839417,0.004296779632568359,5.476150132313617e-13,0.9999925494194031,1.2596391670958175e-19,1.0,1.0,1.0
67,0.0821917808219178,0.12770915031433105,0.4,0.0015939772129058838,2.6050753376694047e-07,0.42617151141166687,0.1463961899280548,5.0467458453048373e-23,0.9861583709716797,2.826211487061414e-14,0.964282751083374,0.0,1.0
68,0.3698630136986301,0.12167519330978394,0.6364548802375793,0.0,9.074423755196384e-22,0.38597992062568665,0.023933351039886475,1.0,0.7823388576507568,1.0,1.0,0.0,0.9995455145835876
69,0.35616438356164376,0.12279006838798523,0.8,0.007271319627761841,3.544480568962172e-05,0.41704002022743225,0.21245554089546204,1.3071161720275976e-13,0.9813289642333984,2.223769257625463e-08,0.9660888910293579,0.0,0.9999976754188538
70,0.1917808219178082,0.09265190362930298,0.49391573667526245,0.002991229295730591,0.006521433591842651,0.4023537039756775,0.9908636808395386,1.0,0.05405333638191223,0.9980510473251343,0.6751770973205566,0.0,0.9223911166191101
71,0.0136986301369863,0.11974000930786133,0.6093736290931702,0.0,1.777972766505375e-15,0.3914889097213745,0.8128781318664551,1.0,0.8910344839096069,1.0,1.0,0.0,0.9999996423721313
72,0.0273972602739726,0.11969676613807678,0.6197329163551331,0.0,6.165918063670908e-14,0.3954053521156311,0.4671362042427063,1.0,0.37890931963920593,1.0,1.0,1.0,0.99953293800354
73,0.32876712328767127,0.12280169129371643,0.6,0.006568223237991333,2.716660310397856e-05,0.41683074831962585,0.2138696312904358,7.87661765238451e-14,0.990511417388916,1.568971264021002e-08,0.9663417339324951,0.0,0.9999982118606567
74,0.32876712328767127,0.12334561347961426,0.5333333333333333,0.0056722164154052734,1.6725036402931437e-05,0.41787588596343994,0.20463299751281738,7.973703044139493e-15,0.9882855415344238,3.6856411256280808e-09,0.9660581946372986,0.0,0.9999992847442627
75,0.7123287671232876,0.12002888321876526,0.621502161026001,0.0,2.650768856125125e-15,0.39457470178604126,0.36229801177978516,1.0,0.47910311818122864,1.0,1.0,0.0,0.9997360706329346
76,0.1506849315068493,0.12149396538734436,0.6357934474945068,0.0,2.5241602184576037e-20,0.3919667601585388,0.029569238424301147,1.0,0.5418164134025574,1.0,1.0,1.0,0.9978660345077515
77,0.0958904109589041,0.12221595644950867,0.5333333333333333,0.004414230585098267,1.0365892194386106e-05,0.4146499037742615,0.237572580575943,5.4409154590616404e-14,0.9999197125434875,1.2543692307076526e-08,0.9682469367980957,0.0,0.9999991655349731
78,0.1780821917808219,0.12187555432319641,0.637589693069458,0.0,9.656942376547608e-23,0.3837378919124603,0.01823192834854126,1.0,0.8512701988220215,1.0,1.0,0.0,0.9997401237487793
79,0.4383561643835617,0.14250481128692627,0.6203317046165466,0.0,7.296228516991848e-16,0.4542168974876404,0.06507250666618347,3.0895050961987636e-09,0.9975464344024658,1.7191453881119922e-13,1.0,1.0,1.0
80,0.0821917808219178,0.15635988116264343,0.6272153258323669,0.0,1.4504586040261904e-22,0.47789067029953003,0.0038570761680603027,8.02069131597416e-13,0.999984860420227,2.305756910203615e-19,1.0,1.0,1.0
81,0.0136986301369863,0.12360268831253052,0.6474931836128235,0.0,1.0595356887351395e-30,0.3669145107269287,0.0016813278198242188,1.0,0.9950606822967529,1.0,1.0,0.0,0.9999957084655762
82,0.2328767123287671,0.12120664119720459,0.6323057413101196,0.0,3.449841401418218e-20,0.38603290915489197,0.055487483739852905,1.0,0.7727887630462646,1.0,1.0,0.0,0.9997337460517883
83,0.41095890410958896,0.12153252959251404,0.6347440481185913,0.0,3.3723488520574446e-17,0.4134482145309448,0.039340466260910034,1.0,0.03643885254859924,1.0,0.9984805583953857,0.0,0.8661653995513916
84,0.3698630136986301,0.12109434604644775,0.6318224668502808,0.0,1.2005676146139916e-19,0.3871423304080963,0.06268122792243958,1.0,0.7221744060516357,1.0,1.0,0.0,0.9996094703674316
85,0.2191780821917808,0.15561828017234802,0.6242926120758057,0.0,5.925867584212513e-23,0.47581982612609863,0.006574124097824097,1.270085057090975e-12,0.9999904632568359,5.052400052922228e-19,1.0,1.0,1.0
86,0.0273972602739726,0.12677037715911865,0.5333333333333333,0.002700209617614746,1.2513905858213548e-06,0.4248960614204407,0.15300774574279785,1.03117029863328e-20,0.9019126892089844,7.885385053252314e-13,0.9638645648956299,1.0,1.0
87,0.1506849315068493,0.11866772174835205,0.6020251512527466,0.0,1.580684194646409e-10,0.40131694078445435,0.9579348564147949,1.0,0.5256513357162476,1.0,1.0,1.0,0.9999974966049194
88,0.136986301369863,0.1544501781463623,0.6263584494590759,0.0,1.1834105073826423e-21,0.4747328460216522,0.0056101977825164795,2.4130682261397363e-12,0.9999696016311646,1.3993775280101795e-18,1.0,0.0,1.0
89,0.4520547945205479,0.1504373848438263,0.6232905387878418,0.0,4.5951737721350396e-20,0.46763843297958374,0.014955192804336548,2.5651054197384227e-11,0.9999054670333862,6.809369993126735e-17,1.0,1.0,1.0
90,0.0684931506849315,0.1242813766002655,0.4,0.005074888467788696,1.0520177966100164e-05,0.4199736714363098,0.1872035264968872,3.0879449006970534e-16,0.954366147518158,4.842639622637535e-10,0.9651741981506348,1.0,0.9999997615814209
91,0.1095890410958904,0.12207832932472229,0.6388567686080933,0.0,1.5856924610283767e-23,0.38316652178764343,0.013638794422149658,1.0,0.8749170303344727,1.0,1.0,0.0,0.999783992767334
92,0.1232876712328767,0.11224782466888428,0.6290311813354492,0.0210283100605011,0.018115639686584473,0.4180755615234375,0.6998047232627869,1.0,0.025580793619155884,0.8671044707298279,0.8823750615119934,1.0,0.8897421360015869
93,0.0684931506849315,0.1279117465019226,0.8,0.0023065507411956787,6.660062581431703e-07,0.4274243116378784,0.13770705461502075,1.7695895695518368e-22,0.7163224220275879,6.502440865483253e-14,0.9628816843032837,1.0,1.0
94,0.3424657534246575,0.12148448824882507,0.6230370998382568,0.0,2.4265964134329912e-23,0.37517136335372925,0.18097105622291565,1.0,0.993603527545929,1.0,1.0,0.0,1.0
95,0.2876712328767123,0.10115984082221985,0.5616088509559631,0.00750887393951416,0.01050075888633728,0.4084165096282959,0.945620596408844,1.0,0.037215739488601685,0.9845354557037354,0.7960764169692993,1.0,0.9065257906913757
96,0.5205479452054793,0.16555795073509216,0.636900782585144,0.0,3.463995717123799e-25,0.49453139305114746,0.0002797842025756836,4.306366325817698e-15,0.999997079372406,4.1272912260350216e-23,1.0,1.0,1.0
97,0.2054794520547945,0.15540337562561035,0.6240198612213135,0.0,6.68136472185247e-23,0.4754081666469574,0.0070393383502960205,1.4407136508104434e-12,0.9999901056289673,6.223929233638604e-19,1.0,1.0,1.0
98,0.0684931506849315,0.15111100673675537,0.6190465092658997,0.0,1.0873347717043152e-21,0.4672772288322449,0.025555402040481567,1.8284106867438865e-11,0.9999794960021973,4.1370928793582346e-17,1.0,1.0,1.0
99,0.1643835616438356,0.12329858541488647,0.8,0.008228421211242676,4.4776446884498e-05,0.4185740351676941,0.19905158877372742,5.456077687630671e-14,0.8573710918426514,1.3295484713182759e-08,0.9650763273239136,1.0,0.9999978542327881
